mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
0.094,0.057,-0.034,0.098,0.192,0.104,0,9.85597459171736,-3.34284953624934,21.16705169649,0.9462,WBNU,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,L,14420,13240,White-breasted Nuthatch,Sittelle à poitrine blanche
0.2,0.031,0.138,0.201,0.257,0.201,0,22.140275816017,14.7975550274179,29.3045126759354,1,WBNU,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,L,14420,13240,White-breasted Nuthatch,Sittelle à poitrine blanche
0.072,0.044,-0.01,0.07,0.16,0.067,0,7.46553440638136,-0.995016625083189,17.351087099181,0.9584,BRCR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,14450,13267,Brown Creeper,Grimpereau brun
0.044,0.05,-0.047,0.041,0.15,0.037,0,4.49823548884438,-4.59126024096289,16.1834242728283,0.8437,BRCR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,14450,13267,Brown Creeper,Grimpereau brun
0.044,0.061,-0.07,0.041,0.17,0.036,0,4.49823548884438,-6.76061800940517,18.5304851320365,0.7908,HOWR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,14780,13346,House Wren,Troglodyte familier
0.06,0.07,-0.081,0.06,0.194,0.06,0,6.18365465453596,-7.78063085553919,21.4096282956233,0.8411,HOWR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,14780,13346,House Wren,Troglodyte familier
0.222,0.11,0.02,0.216,0.445,0.204,0,24.8571377864284,2.02013400267558,56.0490195832667,0.983,HOWR,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,14780,13346,House Wren,Troglodyte familier
0.018,0.024,-0.03,0.018,0.065,0.018,0,1.81629763897937,-2.95544664514918,6.71590243841926,0.7978,HOWR,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,14780,13346,House Wren,Troglodyte familier
-0.005,0.049,-0.111,-0.004,0.084,-0.002,0,-0.498752080731768,-10.5061251070969,8.76288938088261,0.5364,WIWR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,14830,13380,Pacific/Winter Wren,Troglodyte de Baird ou T. des forêts
0.063,0.049,-0.034,0.062,0.158,0.061,0,6.50268392313054,-3.34284953624934,17.1166194707669,0.911,WIWR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,14830,13380,Pacific/Winter Wren,Troglodyte de Baird ou T. des forêts
0.042,0.061,-0.1,0.048,0.143,0.057,0,4.28944787507632,-9.51625819640405,15.372980166601,0.7975,GCKI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
0.079,0.068,-0.061,0.079,0.208,0.08,0,8.22043220703148,-5.91767602239903,23.1213169548868,0.898,GCKI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
0.003,0.116,-0.265,0.012,0.201,0.024,0,0.300450450337708,-23.2794050024144,22.2624771823327,0.5516,GCKI,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
0.132,0.119,-0.133,0.138,0.346,0.147,0,14.1108319267235,-12.4534907891229,41.3402615817677,0.882,GCKI,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
-0.037,0.027,-0.098,-0.035,0.009,-0.032,0,-3.63238646509465,-9.33510962460791,0.904062177386789,0.9426,RCKI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
-0.001,0.014,-0.028,-0.001,0.025,-0.001,0,-0.0999500166624978,-2.76116331987531,2.53151205244289,0.5459,RCKI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
0.038,0.036,-0.034,0.038,0.104,0.039,0,3.87312328784977,-3.34284953624934,10.9600454915582,0.8652,RCKI,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
0.071,0.041,-0.013,0.072,0.147,0.073,0,7.35812258683575,-1.29158649797124,15.8353963029855,0.9551,RCKI,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
0.113,0.023,0.067,0.113,0.157,0.112,0,11.9631932948586,6.92954781746002,16.9995613900914,1,VEER,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,L,15550,13856,Veery,Grive fauve
0.093,0.032,0.022,0.094,0.152,0.095,0,9.7461735268082,2.22437844704382,16.4160236432112,0.9923,VEER,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,L,15550,13856,Veery,Grive fauve
0.013,0.06,-0.107,0.013,0.129,0.012,0,1.30848673598092,-10.1474327009694,13.7690124165732,0.5954,VEER,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,15550,13856,Veery,Grive fauve
0.064,0.088,-0.097,0.058,0.253,0.05,0,6.60923987615052,-9.24439938667273,28.788327683463,0.7983,VEER,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,15550,13856,Veery,Grive fauve
0.269,0.038,0.193,0.268,0.341,0.268,0,30.8655141046467,21.288279351912,40.6353240862169,1,SWTH,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.282,0.052,0.179,0.282,0.381,0.281,0,32.5778719986792,19.6020744167884,46.3747605409729,1,SWTH,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
0.047,0.028,-0.009,0.046,0.103,0.045,0,4.81220090796557,-0.895962122711635,10.8491409076007,0.9556,HETH,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,15590,13865,Hermit Thrush,Grive solitaire
0.015,0.031,-0.044,0.014,0.077,0.013,0,1.51130646157189,-4.30460425269533,8.00420763926004,0.6886,HETH,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,15590,13865,Hermit Thrush,Grive solitaire
0.017,0.021,-0.028,0.018,0.055,0.02,0,1.71453223252407,-2.76116331987531,5.65406146754943,0.8185,AMRO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,15770,13974,American Robin,Merle d'Amérique
0.003,0.026,-0.052,0.004,0.051,0.005,0,0.300450450337708,-5.06711331571105,5.23228932832038,0.5674,AMRO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,15770,13974,American Robin,Merle d'Amérique
-0.038,0.027,-0.105,-0.035,0.004,-0.032,0,-3.72870591088005,-9.96754774137344,0.400801067734191,0.9576,AMRO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,15770,13974,American Robin,Merle d'Amérique
-0.038,0.036,-0.122,-0.036,0.022,-0.032,0,-3.72870591088005,-11.4851631497373,2.22437844704382,0.8948,AMRO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,15770,13974,American Robin,Merle d'Amérique
0.022,0.015,-0.01,0.023,0.05,0.023,0,2.22437844704382,-0.995016625083189,5.12710963760241,0.931,GRCA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,15900,13708,Gray Catbird,Moqueur chat
0.029,0.021,-0.016,0.029,0.068,0.029,0,2.94245944751308,-1.58726799447149,7.03653084787743,0.9224,GRCA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,15900,13708,Gray Catbird,Moqueur chat
0.017,0.013,-0.008,0.017,0.041,0.016,0,1.71453223252407,-0.796808516293934,4.18521055454795,0.9038,GRCA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,15900,13708,Gray Catbird,Moqueur chat
0.03,0.017,-0.003,0.03,0.062,0.03,0,3.04545339535169,-0.2995504496627,6.39623447280337,0.9613,GRCA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,15900,13708,Gray Catbird,Moqueur chat
0.086,0.038,0.007,0.087,0.156,0.087,0,8.98063283051287,0.702455726684859,16.8826203089869,0.9803,BRTH,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,15970,13722,Brown Thrasher,Moqueur roux
0.094,0.046,0.006,0.093,0.186,0.092,0,9.85597459171736,0.601803605406492,20.442226037763,0.9799,BRTH,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,15970,13722,Brown Thrasher,Moqueur roux
0.037,0.02,-0.002,0.037,0.074,0.037,0,3.76930208381572,-0.199800133266692,7.68068054962199,0.9678,BRTH,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,15970,13722,Brown Thrasher,Moqueur roux
0.066,0.025,0.017,0.066,0.114,0.066,0,6.82267171659934,1.71453223252407,12.0752124884153,0.9956,BRTH,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,15970,13722,Brown Thrasher,Moqueur roux
0.03,0.048,-0.078,0.033,0.114,0.036,0,3.04545339535169,-7.50355734564607,12.0752124884153,0.7749,EUST,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,16140,13599,European Starling,Étourneau sansonnet
0.092,0.03,0.034,0.092,0.148,0.092,0,9.63648220808169,3.45846067281179,15.9512896362974,0.9987,EUST,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,16140,13599,European Starling,Étourneau sansonnet
-0.108,0.048,-0.207,-0.108,-0.015,-0.107,0,-10.2372403569565,-18.6980350012429,-1.48880603969374,0.9818,EUST,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,16140,13599,European Starling,Étourneau sansonnet
-0.154,0.05,-0.257,-0.153,-0.057,-0.152,0,-14.2727978988543,-22.6631786234551,-5.54059306334767,0.9948,EUST,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,16140,13599,European Starling,Étourneau sansonnet
-0.13,0.029,-0.193,-0.129,-0.077,-0.128,0,-12.1904569079439,-17.5518025860892,-7.41101463935047,1,CEDW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
-0.137,0.04,-0.22,-0.136,-0.064,-0.134,0,-12.8029773867891,-19.7481202037522,-6.19950004692705,0.9982,CEDW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.109,0.092,-0.073,0.107,0.291,0.105,0,11.5162350341448,-7.03991699742073,33.7764583950035,0.8949,CEDW,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.018,0.1,-0.177,0.015,0.218,0.011,0,1.81629763897937,-16.2220215477006,24.3587067619062,0.5669,CEDW,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,16330,14652,Cedar Waxwing,Jaseur d'Amérique
0.07,0.064,-0.056,0.07,0.191,0.07,0,7.25081812542165,-5.44608641096037,21.0459452081299,0.8755,TEWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.024,0.093,-0.165,0.022,0.211,0.021,0,2.42903178906215,-15.2106295912084,23.4912355061394,0.6187,TEWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.254,0.037,0.181,0.254,0.326,0.253,0,28.9171804267804,19.84151792932,38.5415368872785,1,TEWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
0.249,0.054,0.144,0.248,0.353,0.246,0,28.2742033069811,15.4884108524914,42.3331143433602,1,TEWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16460,16573,Tennessee Warbler,Paruline obscure
-0.088,0.037,-0.162,-0.089,-0.015,-0.089,0,-8.42391232766744,-14.9558795459767,-1.48880603969374,0.9864,NAWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,16480,16582,Nashville Warbler,Paruline à joues grises
-0.131,0.046,-0.222,-0.131,-0.042,-0.131,0,-12.2782225608956,-19.9084635665341,-4.11302194275155,0.9923,NAWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,16480,16582,Nashville Warbler,Paruline à joues grises
-0.023,0.024,-0.069,-0.023,0.019,-0.023,0,-2.27375162267229,-6.6673319921798,1.91816486174081,0.863,NAWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16480,16582,Nashville Warbler,Paruline à joues grises
-0.02,0.039,-0.1,-0.019,0.051,-0.018,0,-1.98013266932447,-9.51625819640405,5.23228932832038,0.7227,NAWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16480,16582,Nashville Warbler,Paruline à joues grises
-0.074,0.037,-0.155,-0.073,-0.008,-0.07,0,-7.13283061587128,-14.3584822516386,-0.796808516293934,0.979,YWAR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.09,0.045,-0.182,-0.09,-0.003,-0.09,0,-8.60688147287718,-16.6398659584265,-0.2995504496627,0.9744,YWAR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.035,0.025,-0.103,-0.029,-0.006,-0.027,0,-3.43945837424335,-9.78730265184835,-0.598203594606472,0.9866,YWAR,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
-0.029,0.015,-0.057,-0.029,-0.002,-0.029,0,-2.85835355333952,-5.54059306334767,-0.199800133266692,0.9746,YWAR,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,16560,16660,Yellow Warbler,Paruline jaune
0.067,0.037,0,0.065,0.146,0.062,0,6.92954781746002,0,15.7196188050796,0.976,CSWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
0.024,0.021,-0.017,0.024,0.064,0.024,0,2.42903178906215,-1.68563153650904,6.60923987615052,0.8751,CSWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
0.136,0.016,0.105,0.136,0.167,0.136,0,14.5681893594862,11.0710610355705,18.1754265308361,1,CSWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
0.172,0.02,0.133,0.172,0.21,0.171,0,18.7677833213906,14.2249998330894,23.3678059956743,1,CSWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16570,16668,Chestnut-sided Warbler,Paruline à flancs marron
0.052,0.022,0.006,0.053,0.094,0.053,0,5.33757425133647,0.601803605406492,9.85597459171736,0.9831,MAWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
0.022,0.028,-0.035,0.023,0.075,0.023,0,2.22437844704382,-3.43945837424335,7.78841508846315,0.8142,MAWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
0.081,0.017,0.048,0.081,0.113,0.081,0,8.43708965667604,4.91706553244706,11.9631932948586,1,MAWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
0.121,0.023,0.076,0.121,0.166,0.121,0,12.8624912367344,7.89625741572839,18.0573101723276,1,MAWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16580,16654,Magnolia Warbler,Paruline à tête cendrée
-0.024,0.043,-0.105,-0.026,0.067,-0.029,0,-2.37142902420907,-9.96754774137344,6.92954781746002,0.7579,BTBW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16600,16673,Black-throated Blue Warbler,Paruline bleue
-0.097,0.018,-0.133,-0.097,-0.063,-0.097,0,-9.24439938667273,-12.4534907891229,-6.10565263108668,1,BTBW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16600,16673,Black-throated Blue Warbler,Paruline bleue
0.001,0.05,-0.113,0.004,0.085,0.009,0,0.100050016670838,-10.6849339883984,8.87170666983987,0.5439,BTBW,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16600,16673,Black-throated Blue Warbler,Paruline bleue
0.046,0.061,-0.078,0.046,0.159,0.047,0,4.70744109569372,-7.50355734564607,17.2337946680718,0.7984,BTBW,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16600,16673,Black-throated Blue Warbler,Paruline bleue
-0.107,0.029,-0.166,-0.107,-0.053,-0.107,0,-10.1474327009694,-15.29537658106,-5.16199875177018,0.9992,YRWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.149,0.037,-0.225,-0.149,-0.08,-0.148,0,-13.8430885101042,-20.1483781240623,-7.68836536133642,0.9996,YRWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.035,0.041,-0.116,-0.035,0.045,-0.036,0,-3.43945837424335,-10.9524776702527,4.60278599087169,0.824,YRWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.042,0.06,-0.161,-0.043,0.074,-0.044,0,-4.11302194275155,-14.8707928892849,7.68068054962199,0.7861,YRWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16610,16681,Yellow-rumped Warbler,Paruline à croupion jaune
-0.063,0.038,-0.139,-0.063,0.013,-0.064,0,-6.10565263108668,-12.9771971541748,1.30848673598092,0.9495,BTNW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16660,16716,Black-throated Green Warbler,Paruline à gorge noire
-0.095,0.038,-0.165,-0.097,-0.017,-0.098,0,-9.06270655317686,-15.2106295912084,-1.68563153650904,0.9813,BTNW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16660,16716,Black-throated Green Warbler,Paruline à gorge noire
-0.013,0.021,-0.055,-0.013,0.027,-0.013,0,-1.29158649797124,-5.35148520465162,2.73678027634894,0.722,BTNW,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,16660,16716,Black-throated Green Warbler,Paruline à gorge noire
0.014,0.028,-0.041,0.014,0.067,0.014,0,1.40984589384923,-4.01708700522011,6.92954781746002,0.6931,BTNW,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,16660,16716,Black-throated Green Warbler,Paruline à gorge noire
-0.072,0.031,-0.134,-0.072,-0.013,-0.072,0,-6.94691041887943,-12.5409935396666,-1.29158649797124,0.9882,PAWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16800,16675,Palm Warbler,Paruline à couronne rousse
-0.075,0.044,-0.164,-0.075,0.006,-0.074,0,-7.22565136714471,-15.1257978119793,0.601803605406492,0.9605,PAWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16800,16675,Palm Warbler,Paruline à couronne rousse
-0.112,0.07,-0.254,-0.113,0.025,-0.113,0,-10.5955742499643,-22.4308197953524,2.53151205244289,0.9496,BLPW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16820,16670,Blackpoll Warbler,Paruline rayée
-0.193,0.071,-0.341,-0.192,-0.058,-0.191,0,-17.5518025860892,-28.894109179359,-5.63500525632015,0.9926,BLPW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,16820,16670,Blackpoll Warbler,Paruline rayée
-0.091,0.031,-0.153,-0.091,-0.032,-0.09,0,-8.69822891007342,-14.1870278188606,-3.14934179208024,0.9986,BLPW,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16820,16670,Blackpoll Warbler,Paruline rayée
-0.133,0.04,-0.212,-0.133,-0.058,-0.132,0,-12.4534907891229,-19.10353024335,-5.63500525632015,0.9997,BLPW,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16820,16670,Blackpoll Warbler,Paruline rayée
0.022,0.015,-0.007,0.022,0.05,0.022,0,2.22437844704382,-0.697555706676489,5.12710963760241,0.9357,BAWW,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.015,0.019,-0.022,0.015,0.049,0.014,0,1.51130646157189,-2.175976494879,5.02203507400281,0.7802,BAWW,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
-0.079,0.02,-0.118,-0.079,-0.042,-0.078,0,-7.59600755549132,-11.1303947385383,-4.11302194275155,1,BAWW,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
-0.094,0.026,-0.146,-0.094,-0.045,-0.093,0,-8.9717237759233,-13.5842296815357,-4.40025181669,0.9997,BAWW,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,16880,16568,Black-and-white Warbler,Paruline noir et blanc
0.09,0.016,0.062,0.089,0.124,0.087,0.001,9.41742837052104,6.39623447280337,13.2015870999175,0.9999,AMRE,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
0.058,0.012,0.036,0.058,0.08,0.058,0,5.97149957102876,3.66558464909237,8.32870676749586,1,AMRE,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
0.108,0.028,0.048,0.109,0.159,0.109,0,11.4047745386468,4.91706553244706,17.2337946680718,0.9979,AMRE,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
0.113,0.021,0.072,0.113,0.153,0.113,0,11.9631932948586,7.46553440638136,16.5324978942738,1,AMRE,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16890,16634,American Redstart,Paruline flamboyante
0.059,0.021,0.015,0.059,0.097,0.059,0,6.07752407401589,1.51130646157189,10.1860373621011,0.9925,OVEN,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.037,0.027,-0.023,0.039,0.081,0.04,0,3.76930208381572,-2.27375162267229,8.43708965667604,0.9313,OVEN,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16930,16555,Ovenbird,Paruline couronnée
0.036,0.067,-0.101,0.036,0.164,0.036,0,3.66558464909237,-9.60669671141359,17.8214315092722,0.73,OVEN,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,16930,16555,Ovenbird,Paruline couronnée
0.017,0.088,-0.158,0.016,0.19,0.014,0,1.71453223252407,-14.6150218031518,20.9249597657251,0.5922,OVEN,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,16930,16555,Ovenbird,Paruline couronnée
0.027,0.026,-0.031,0.028,0.073,0.03,0,2.73678027634894,-3.05244269239741,7.57305369147034,0.8702,NOWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
0.031,0.029,-0.022,0.031,0.083,0.031,0,3.14855038865227,-2.175976494879,8.65418085482381,0.8943,NOWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
0.145,0.042,0.058,0.145,0.223,0.145,0,15.6039570268022,5.97149957102876,24.9820573735984,0.9973,NOWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
0.125,0.053,0.014,0.126,0.225,0.126,0,13.3148453066826,1.40984589384923,25.2322716191864,0.9821,NOWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,16940,16558,Northern Waterthrush,Paruline des ruisseaux
-0.003,0.023,-0.053,-0.002,0.037,0,0,-0.2995504496627,-5.16199875177018,3.76930208381572,0.5474,COYE,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,17000,16615,Common Yellowthroat,Paruline masquée
-0.028,0.023,-0.08,-0.026,0.014,-0.024,0,-2.76116331987531,-7.68836536133642,1.40984589384923,0.9071,COYE,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,17000,16615,Common Yellowthroat,Paruline masquée
0.032,0.012,0.006,0.033,0.052,0.033,0.002,3.25175053051183,0.601803605406492,5.33757425133647,0.9831,COYE,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,17000,16615,Common Yellowthroat,Paruline masquée
0.051,0.012,0.028,0.051,0.074,0.051,0,5.23228932832038,2.8395684421425,7.68068054962199,1,COYE,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,17000,16615,Common Yellowthroat,Paruline masquée
-0.065,0.028,-0.12,-0.065,-0.012,-0.065,0,-6.29325366225966,-11.3079563282843,-1.19282871380695,0.9865,WIWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,17140,16777,Wilson's Warbler,Paruline à calotte noire
-0.081,0.036,-0.155,-0.08,-0.014,-0.079,0,-7.78063085553919,-14.3584822516386,-1.39024557371381,0.9861,WIWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,17140,16777,Wilson's Warbler,Paruline à calotte noire
0.05,0.025,0.001,0.049,0.096,0.049,0,5.12710963760241,0.100050016670838,10.0759063993979,0.9755,WIWA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,17140,16777,Wilson's Warbler,Paruline à calotte noire
0.039,0.032,-0.023,0.039,0.099,0.039,0,3.97704836501578,-2.27375162267229,10.4066299558882,0.8937,WIWA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,17140,16777,Wilson's Warbler,Paruline à calotte noire
