mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
-0.058,0.067,-0.185,-0.061,0.079,-0.065,0,-5.63500525632015,-16.8895716147874,8.22043220703148,0.8354,MODO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.155,0.075,-0.292,-0.159,0.001,-0.166,0,-14.3584822516386,-25.3231464026643,0.100050016670838,0.9681,MODO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,6170,1260,Mourning Dove,Tourterelle triste
0.039,0.033,-0.027,0.04,0.102,0.04,0,3.97704836501578,-2.66387584756632,10.7383471727933,0.8992,MODO,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.121,0.021,-0.163,-0.122,-0.081,-0.122,0,-11.3966040407124,-15.040881158541,-7.78063085553919,0.9999,MODO,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,6170,1260,Mourning Dove,Tourterelle triste
0.025,0.035,-0.047,0.025,0.092,0.026,0,2.53151205244289,-4.59126024096289,9.63648220808169,0.772,MODO,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,6170,1260,Mourning Dove,Tourterelle triste
-0.008,0.021,-0.049,-0.008,0.033,-0.008,0,-0.796808516293934,-4.78188703014951,3.35505392413056,0.6713,NSWO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,7680,5135,Northern Saw-whet Owl,Petite Nyctale
-0.028,0.027,-0.08,-0.028,0.022,-0.028,0,-2.76116331987531,-7.68836536133642,2.22437844704382,0.8551,NSWO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,7680,5135,Northern Saw-whet Owl,Petite Nyctale
-0.006,0.043,-0.091,-0.006,0.079,-0.007,0,-0.598203594606472,-8.69822891007342,8.22043220703148,0.5754,RTHU,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
-0.085,0.063,-0.214,-0.085,0.034,-0.083,0,-8.14877155985426,-19.2651614977319,3.45846067281179,0.9213,RTHU,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
0.06,0.034,-0.008,0.06,0.126,0.06,0,6.18365465453596,-0.796808516293934,13.4282168283025,0.9623,RTHU,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
-0.067,0.079,-0.226,-0.068,0.09,-0.068,0,-6.48047986632234,-20.2281898334326,9.41742837052104,0.8274,RTHU,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
0.054,0.042,-0.027,0.053,0.138,0.051,0,5.54846021550801,-2.66387584756632,14.7975550274179,0.9142,RTHU,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,9270,2508,Ruby-throated Hummingbird,Colibri à gorge rubis
-0.175,0.04,-0.249,-0.178,-0.092,-0.181,0,-16.0542979230793,-22.04200266153,-8.78948504549096,0.9994,BEKI,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
-0.045,0.036,-0.116,-0.045,0.022,-0.045,0,-4.40025181669,-10.9524776702527,2.22437844704382,0.9023,BEKI,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
-0.11,0.026,-0.161,-0.11,-0.061,-0.11,0,-10.4165864703472,-14.8707928892849,-5.91767602239903,0.9997,BEKI,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
-0.144,0.055,-0.254,-0.143,-0.043,-0.141,0,-13.4112251940795,-22.4308197953524,-4.20886099329694,0.9961,BEKI,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
-0.142,0.027,-0.196,-0.141,-0.092,-0.14,0,-13.2378743514086,-17.7987765321813,-8.78948504549096,1,BEKI,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,9750,5593,Belted Kingfisher,Martin-pêcheur d'Amérique
-0.006,0.038,-0.082,-0.006,0.066,-0.007,0,-0.598203594606472,-7.87280413036513,6.82267171659934,0.584,YBSA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,10220,6055,Yellow-bellied Sapsucker,Pic maculé
-0.065,0.065,-0.182,-0.069,0.071,-0.073,0,-6.29325366225966,-16.6398659584265,7.35812258683575,0.8693,YBSA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,10220,6055,Yellow-bellied Sapsucker,Pic maculé
0.051,0.03,-0.007,0.05,0.112,0.049,0,5.23228932832038,-0.697555706676489,11.8512860645045,0.9643,YBSA,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,MX,10220,6055,Yellow-bellied Sapsucker,Pic maculé
0.006,0.09,-0.156,-0.001,0.198,-0.01,0,0.601803605406492,-14.4440809628982,21.8962393821643,0.5005,YBSA,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,MX,10220,6055,Yellow-bellied Sapsucker,Pic maculé
0.036,0.031,-0.024,0.035,0.101,0.033,0,3.66558464909237,-2.37142902420907,10.6276641763424,0.9022,YBSA,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,MX,10220,6055,Yellow-bellied Sapsucker,Pic maculé
-0.042,0.038,-0.115,-0.043,0.035,-0.044,0,-4.11302194275155,-10.8633856093169,3.56197087996233,0.8902,DOWO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,10290,6179,Downy Woodpecker,Pic mineur
-0.013,0.063,-0.153,-0.009,0.098,-0.005,0,-1.29158649797124,-14.1870278188606,10.2962785108508,0.5739,DOWO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,L,10290,6179,Downy Woodpecker,Pic mineur
-0.009,0.025,-0.058,-0.009,0.041,-0.01,0,-0.895962122711635,-5.63500525632015,4.18521055454795,0.6593,DOWO,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,10290,6179,Downy Woodpecker,Pic mineur
-0.025,0.027,-0.077,-0.025,0.026,-0.024,0,-2.46900879716674,-7.41101463935047,2.6340948473442,0.8246,DOWO,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,10290,6179,Downy Woodpecker,Pic mineur
-0.034,0.025,-0.085,-0.034,0.012,-0.034,0,-3.34284953624934,-8.14877155985426,1.20722888660778,0.9294,DOWO,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,L,10290,6179,Downy Woodpecker,Pic mineur
-0.049,0.022,-0.093,-0.049,-0.007,-0.049,0,-4.78188703014951,-8.88064997038595,-0.697555706676489,0.9825,HAWO,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,10300,6191,Hairy Woodpecker,Pic chevelu
-0.016,0.056,-0.124,-0.018,0.096,-0.019,0,-1.58726799447149,-11.6620159117249,10.0759063993979,0.6456,HAWO,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,10300,6191,Hairy Woodpecker,Pic chevelu
-0.025,0.022,-0.068,-0.026,0.017,-0.026,0,-2.46900879716674,-6.57395264227865,1.71453223252407,0.8969,NOFL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
0.028,0.049,-0.069,0.028,0.123,0.027,0,2.8395684421425,-6.6673319921798,13.0884420947489,0.7459,NOFL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
-0.026,0.015,-0.059,-0.025,0.002,-0.025,0,-2.56649103912506,-5.72932308429003,0.20020013340003,0.9568,NOFL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
-0.024,0.02,-0.063,-0.024,0.014,-0.024,0,-2.37142902420907,-6.10565263108668,1.40984589384923,0.8852,NOFL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
-0.017,0.017,-0.05,-0.018,0.016,-0.018,0,-1.68563153650904,-4.8770575499286,1.61286854060949,0.8721,NOFL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,10460,6390,Northern Flicker,Pic flamboyant
-0.104,0.011,-0.126,-0.103,-0.083,-0.103,0,-9.87747025787952,-11.8385153216584,-7.96488527798753,1,EAWP,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
-0.107,0.028,-0.162,-0.106,-0.054,-0.106,0,-10.1474327009694,-14.9558795459767,-5.25678934982017,1,EAWP,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
-0.031,0.014,-0.059,-0.031,-0.006,-0.031,0,-3.05244269239741,-5.72932308429003,-0.598203594606472,0.9895,EAWP,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
-0.002,0.03,-0.06,-0.002,0.054,-0.002,0,-0.199800133266692,-5.82354664157513,5.54846021550801,0.5223,EAWP,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
-0.028,0.015,-0.057,-0.028,0.001,-0.028,0,-2.76116331987531,-5.54059306334767,0.100050016670838,0.9663,EAWP,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
0.026,0.011,0.004,0.026,0.047,0.026,0,2.6340948473442,0.400801067734191,4.81220090796557,0.9888,YBFL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
-0.023,0.021,-0.065,-0.023,0.017,-0.023,0,-2.27375162267229,-6.29325366225966,1.71453223252407,0.8552,YBFL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
0.091,0.039,0.024,0.087,0.176,0.081,0,9.52690052584655,2.42903178906215,19.243805865067,0.9922,YBFL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
0.111,0.038,0.038,0.11,0.184,0.109,0,11.7394906854458,3.87312328784977,20.2015823096301,0.9991,YBFL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
0.035,0.015,0.007,0.035,0.063,0.035,0,3.56197087996233,0.702455726684859,6.50268392313054,0.9926,YBFL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
-0.01,0.017,-0.046,-0.009,0.022,-0.008,0,-0.995016625083189,-4.49580378092853,2.22437844704382,0.7229,TRFL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.064,0.039,-0.147,-0.063,0.008,-0.061,0,-6.19950004692705,-13.6706022583681,0.803208550427348,0.9578,TRFL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.054,0.032,-0.008,0.053,0.116,0.052,0,5.54846021550801,-0.796808516293934,12.2995872133255,0.9618,TRFL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.032,0.06,-0.069,0.026,0.166,0.017,0,3.25175053051183,-6.6673319921798,18.0573101723276,0.7039,TRFL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.03,0.034,-0.034,0.029,0.1,0.027,0,3.04545339535169,-3.34284953624934,10.5170918075648,0.826,TRFL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.076,0.036,-0.154,-0.075,-0.011,-0.073,0,-7.31837934406178,-14.2727978988543,-1.09397212246313,0.9806,LEFL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.133,0.058,-0.257,-0.131,-0.026,-0.128,0,-12.4534907891229,-22.6631786234551,-2.56649103912506,0.9843,LEFL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.005,0.017,-0.029,0.004,0.04,0.003,0,0.501252085940096,-2.85835355333952,4.08107741923882,0.5967,LEFL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.002,0.023,-0.044,0.002,0.046,0.002,0,0.20020013340003,-4.30460425269533,4.70744109569372,0.532,LEFL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.001,0.022,-0.042,-0.002,0.044,-0.003,0,-0.0999500166624978,-4.11302194275155,4.49823548884438,0.5337,LEFL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.05,0.025,-0.101,-0.05,-0.003,-0.05,0,-4.8770575499286,-9.60669671141359,-0.2995504496627,0.9741,EAPH,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,12300,8953,Eastern Phoebe,Moucherolle phébi
0.026,0.056,-0.076,0.023,0.144,0.02,0,2.6340948473442,-7.31837934406178,15.4884108524914,0.6974,EAPH,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,12300,8953,Eastern Phoebe,Moucherolle phébi
-0.015,0.036,-0.091,-0.014,0.051,-0.013,0,-1.48880603969374,-8.69822891007342,5.23228932832038,0.6829,EAPH,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
0.242,0.179,0.034,0.217,0.832,0.212,0,27.3794192816195,3.45846067281179,129.790996744148,0.9851,EAPH,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
-0.008,0.048,-0.108,-0.007,0.082,-0.006,0,-0.796808516293934,-10.2372403569565,8.5455809829549,0.5772,EAPH,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,12300,8953,Eastern Phoebe,Moucherolle phébi
-0.017,0.047,-0.115,-0.017,0.072,-0.016,0,-1.68563153650904,-10.8633856093169,7.46553440638136,0.661,GCFL,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,12450,9122,Great Crested Flycatcher,Tyran huppé
0.08,0.077,-0.083,0.082,0.226,0.083,0,8.32870676749586,-7.96488527798753,25.3575665278187,0.8843,GCFL,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,12450,9122,Great Crested Flycatcher,Tyran huppé
0.043,0.018,0.009,0.043,0.079,0.042,0,4.39378948506126,0.904062177386789,8.22043220703148,0.993,GCFL,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12450,9122,Great Crested Flycatcher,Tyran huppé
0.014,0.055,-0.095,0.014,0.121,0.013,0,1.40984589384923,-9.06270655317686,12.8624912367344,0.5972,GCFL,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12450,9122,Great Crested Flycatcher,Tyran huppé
0.027,0.02,-0.014,0.027,0.065,0.027,0,2.73678027634894,-1.39024557371381,6.71590243841926,0.911,GCFL,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12450,9122,Great Crested Flycatcher,Tyran huppé
-0.12,0.032,-0.182,-0.121,-0.058,-0.122,0,-11.3079563282843,-16.6398659584265,-5.63500525632015,0.9986,EAKI,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
-0.11,0.068,-0.239,-0.112,0.028,-0.115,0,-10.4165864703472,-21.2585117627312,2.8395684421425,0.9464,EAKI,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
-0.011,0.02,-0.052,-0.011,0.028,-0.01,0,-1.09397212246313,-5.06711331571105,2.8395684421425,0.7318,EAKI,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12720,9184,Eastern Kingbird,Tyran tritri
-0.028,0.064,-0.145,-0.032,0.108,-0.037,0,-2.76116331987531,-13.4977706889259,11.4047745386468,0.7143,EAKI,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12720,9184,Eastern Kingbird,Tyran tritri
-0.019,0.024,-0.066,-0.019,0.028,-0.02,0,-1.8820637757194,-6.38691357083812,2.8395684421425,0.8185,EAKI,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,12720,9184,Eastern Kingbird,Tyran tritri
-0.018,0.024,-0.07,-0.017,0.025,-0.016,0,-1.78389676416992,-6.76061800940517,2.53151205244289,0.7916,SOVI,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
-0.049,0.024,-0.095,-0.05,-0.005,-0.05,0.001,-4.78188703014951,-9.06270655317686,-0.498752080731768,0.9777,SOVI,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
0.068,0.019,0.029,0.068,0.103,0.068,0,7.03653084787743,2.94245944751308,10.8491409076007,0.9985,SOVI,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
0.007,0.058,-0.116,0.008,0.114,0.009,0,0.702455726684859,-10.9524776702527,12.0752124884153,0.5612,SOVI,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
0.07,0.024,0.02,0.07,0.116,0.071,0,7.25081812542165,2.02013400267558,12.2995872133255,0.9925,SOVI,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
0,0.027,-0.056,0,0.051,0.001,0,0,-5.44608641096037,5.23228932832038,0.496,PHVI,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,M,13480,9924,Philadelphia Vireo,Viréo de Philadelphie
-0.01,0.069,-0.156,-0.008,0.116,-0.006,0,-0.995016625083189,-14.4440809628982,12.2995872133255,0.5502,PHVI,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,M,13480,9924,Philadelphia Vireo,Viréo de Philadelphie
0.05,0.029,-0.007,0.05,0.104,0.05,0,5.12710963760241,-0.697555706676489,10.9600454915582,0.9578,REVI,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.021,0.039,-0.058,0.021,0.097,0.021,0,2.12220516375285,-5.63500525632015,10.1860373621011,0.73,REVI,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,M,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.045,0.026,-0.005,0.044,0.1,0.042,0,4.60278599087169,-0.498752080731768,10.5170918075648,0.9646,REVI,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,MX,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
-0.03,0.028,-0.086,-0.03,0.023,-0.03,0,-2.95544664514918,-8.24057687798491,2.32665395472176,0.8614,REVI,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,MX,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.009,0.012,-0.015,0.009,0.032,0.009,0,0.904062177386789,-1.48880603969374,3.25175053051183,0.7712,REVI,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,MX,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
-0.033,0.02,-0.073,-0.032,0.005,-0.032,0,-3.2461440410968,-7.03991699742073,0.501252085940096,0.9525,BLJA,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
0.033,0.044,-0.056,0.033,0.117,0.033,0,3.35505392413056,-5.44608641096037,12.4119429690537,0.7899,BLJA,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
0.027,0.017,-0.007,0.027,0.058,0.027,0,2.73678027634894,-0.697555706676489,5.97149957102876,0.9454,BLJA,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
-0.086,0.051,-0.202,-0.082,0.002,-0.076,0,-8.24057687798491,-18.2905072057763,0.20020013340003,0.9644,BLJA,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
0.007,0.02,-0.035,0.008,0.045,0.009,0,0.702455726684859,-3.43945837424335,4.60278599087169,0.6563,BLJA,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
-0.341,0.087,-0.512,-0.342,-0.172,-0.343,0,-28.894109179359,-40.0704212154462,-15.80208268315,0.9998,TRES,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,S,14120,11959,Tree Swallow,Hirondelle bicolore
-0.273,0.158,-0.597,-0.271,0.028,-0.267,0,-23.8907212371066,-44.9539456873823,2.8395684421425,0.9624,TRES,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,S,14120,11959,Tree Swallow,Hirondelle bicolore
-0.076,0.026,-0.133,-0.075,-0.028,-0.074,0,-7.31837934406178,-12.4534907891229,-2.76116331987531,0.9953,TRES,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,ML,14120,11959,Tree Swallow,Hirondelle bicolore
-0.121,0.073,-0.269,-0.121,0.02,-0.121,0,-11.3966040407124,-23.5856744351801,2.02013400267558,0.9512,TRES,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,ML,14120,11959,Tree Swallow,Hirondelle bicolore
-0.092,0.03,-0.155,-0.092,-0.038,-0.091,0,-8.78948504549096,-14.3584822516386,-3.72870591088005,0.9947,TRES,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,ML,14120,11959,Tree Swallow,Hirondelle bicolore
-0.143,0.047,-0.242,-0.142,-0.058,-0.139,0,-13.3245931104511,-21.494382244817,-5.63500525632015,0.9973,NRWS,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,14200,11935,Northern Rough-winged Swallow,Hirondelle à ailes hérissées
-0.181,0.159,-0.58,-0.16,0.061,-0.134,0,-16.556464130421,-44.0101633434598,6.28989141871952,0.9207,NRWS,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,14200,11935,Northern Rough-winged Swallow,Hirondelle à ailes hérissées
-0.193,0.05,-0.301,-0.191,-0.102,-0.187,0,-17.5518025860892,-25.9922227253292,-9.69704483311232,0.9997,NRWS,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,Poisson,NA,O,14200,11935,Northern Rough-winged Swallow,Hirondelle à ailes hérissées
0.043,0.036,-0.026,0.042,0.113,0.041,0,4.39378948506126,-2.56649103912506,11.9631932948586,0.9061,CLSW,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,14230,12044,Cliff Swallow,Hirondelle à front blanc
-0.077,0.056,-0.192,-0.077,0.031,-0.077,0,-7.41101463935047,-17.4693131508318,3.14855038865227,0.9251,CLSW,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,14230,12044,Cliff Swallow,Hirondelle à front blanc
0.021,0.038,-0.051,0.019,0.1,0.016,0,2.12220516375285,-4.9721329467573,10.5170918075648,0.7107,CLSW,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,14230,12044,Cliff Swallow,Hirondelle à front blanc
-0.23,0.063,-0.353,-0.232,-0.104,-0.234,0,-20.5466397496666,-29.7422806622758,-9.87747025787952,0.9967,BARS,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,14250,11995,Barn Swallow,Hirondelle rustique
-0.344,0.128,-0.586,-0.35,-0.08,-0.357,0,-29.1071071950489,-44.3450965589535,-7.68836536133642,0.9863,BARS,2008-2018,10-years,Fall,CMMN,PEPBO,PEPBO,Poisson,NA,O,14250,11995,Barn Swallow,Hirondelle rustique
-0.046,0.035,-0.12,-0.046,0.021,-0.045,0,-4.49580378092853,-11.3079563282843,2.12220516375285,0.9176,BARS,1995-2018,all years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,14250,11995,Barn Swallow,Hirondelle rustique
-0.104,0.078,-0.258,-0.105,0.046,-0.106,0,-9.87747025787952,-22.7404767893072,4.70744109569372,0.9121,BARS,2008-2018,10-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,14250,11995,Barn Swallow,Hirondelle rustique
-0.058,0.041,-0.14,-0.058,0.022,-0.059,0,-5.63500525632015,-13.0641764601194,2.22437844704382,0.934,BARS,1998-2018,20-years,Spring,CMMN,PEPBO,PEPBO,NegBinomial,NA,O,14250,11995,Barn Swallow,Hirondelle rustique
0.004,0.028,-0.053,0.004,0.057,0.005,0,0.400801067734191,-5.16199875177018,5.86558103955002,0.5694,BCCH,2001-2018,all years,Fall,CMMN,PEPBO,PEPBO,NegBinomial,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
