mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
0.011,0.028,-0.044,0.011,0.07,0.009,0.1,1.10607224447195,-4.30460425269533,7.25081812542165,0.6549,RBWO,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,L,10190,6099,Red-bellied Woodpecker,Pic à ventre roux
0.002,0.036,-0.078,0.004,0.069,0.007,0,0.20020013340003,-7.50355734564607,7.14362091483463,0.5432,RBWO,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,L,10190,6099,Red-bellied Woodpecker,Pic à ventre roux
0.012,0.024,-0.036,0.012,0.059,0.012,0,1.20722888660778,-3.53597065168769,6.07752407401589,0.7086,DOWO,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
0.033,0.04,-0.04,0.03,0.123,0.027,0,3.35505392413056,-3.92105608476768,13.0884420947489,0.8074,DOWO,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
0.03,0.045,-0.05,0.027,0.133,0.022,0,3.04545339535169,-4.8770575499286,14.2249998330894,0.7684,DOWO,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,10290,6179,Downy Woodpecker,Pic mineur
0.008,0.033,-0.061,0.008,0.073,0.008,0,0.803208550427348,-5.91767602239903,7.57305369147034,0.6077,NOFL,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,10460,6390,Northern Flicker,Pic flamboyant
0.049,0.04,-0.03,0.048,0.135,0.047,0,5.02203507400281,-2.95544664514918,14.4536784351315,0.9109,NOFL,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,O,10460,6390,Northern Flicker,Pic flamboyant
-0.049,0.021,-0.088,-0.049,-0.005,-0.051,0,-4.78188703014951,-8.42391232766744,-0.498752080731768,0.9841,NOFL,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,MX,10460,6390,Northern Flicker,Pic flamboyant
-0.024,0.046,-0.11,-0.026,0.076,-0.028,0,-2.37142902420907,-10.4165864703472,7.89625741572839,0.7414,NOFL,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,MX,10460,6390,Northern Flicker,Pic flamboyant
-0.059,0.021,-0.099,-0.059,-0.015,-0.06,0,-5.72932308429003,-9.42572919764515,-1.48880603969374,0.9923,EAWP,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,L,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
-0.017,0.031,-0.074,-0.018,0.049,-0.019,0,-1.68563153650904,-7.13283061587128,5.02203507400281,0.7595,EAWP,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,L,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
-0.032,0.009,-0.049,-0.032,-0.015,-0.032,0,-3.14934179208024,-4.78188703014951,-1.48880603969374,1,EAWP,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,ML,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
-0.007,0.015,-0.036,-0.007,0.023,-0.007,0,-0.697555706676489,-3.53597065168769,2.32665395472176,0.6681,EAWP,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,ML,12070,8905,Eastern Wood-Pewee,Pioui de l'Est
0.022,0.08,-0.119,0.014,0.206,0.004,0,2.22437844704382,-11.219219923805,22.8753203995312,0.5878,YBFL,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
0.053,0.133,-0.209,0.049,0.337,0.044,0,5.4429645119356,-18.8604764356589,40.0739063738535,0.6694,YBFL,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,12130,8926,Yellow-bellied Flycatcher,Moucherolle à ventre jaune
-0.143,0.079,-0.31,-0.142,0.013,-0.14,0,-13.3245931104511,-26.6553043775711,1.30848673598092,0.9666,TRFL,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
0.018,0.034,-0.048,0.018,0.084,0.018,0,1.81629763897937,-4.68662129224953,8.76288938088261,0.7112,TRFL,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.089,0.039,-0.166,-0.089,-0.008,-0.089,0,-8.5154426425548,-15.29537658106,-0.796808516293934,0.9804,TRFL,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.052,0.061,-0.168,-0.054,0.081,-0.056,0,-5.06711331571105,-15.4646165315341,8.43708965667604,0.8347,TRFL,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,12150,8933,Alder/Willow Flycatcher (Traill's Flycatcher),Moucherolle des aulnes ou M. des saules
-0.01,0.054,-0.099,-0.016,0.119,-0.026,0,-0.995016625083189,-9.42572919764515,12.6369918288353,0.6364,LEFL,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.005,0.068,-0.14,-0.006,0.142,-0.008,0,-0.498752080731768,-13.0641764601194,15.2576648537005,0.5545,LEFL,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.074,0.028,-0.123,-0.076,-0.009,-0.077,0,-7.13283061587128,-11.5736337439179,-0.895962122711635,0.9815,LEFL,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
-0.034,0.027,-0.088,-0.034,0.02,-0.033,0,-3.34284953624934,-8.42391232766744,2.02013400267558,0.8917,LEFL,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,12190,8935,Least Flycatcher,Moucherolle tchébec
0.037,0.037,-0.034,0.036,0.115,0.034,0,3.76930208381572,-3.34284953624934,12.1873437571938,0.8533,EAPH,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,12300,8953,Eastern Phoebe,Moucherolle phébi
-0.019,0.067,-0.143,-0.023,0.134,-0.028,0,-1.8820637757194,-13.3245931104511,14.3392819644647,0.6503,EAPH,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,12300,8953,Eastern Phoebe,Moucherolle phébi
0.076,0.04,-0.004,0.076,0.158,0.076,0,7.89625741572839,-0.399201065600852,17.1166194707669,0.9734,EAPH,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,MX,12300,8953,Eastern Phoebe,Moucherolle phébi
0.116,0.087,-0.062,0.115,0.295,0.113,0,12.2995872133255,-6.01171132089111,34.3126358686277,0.9213,EAPH,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,MX,12300,8953,Eastern Phoebe,Moucherolle phébi
-0.024,0.04,-0.098,-0.026,0.063,-0.029,0,-2.37142902420907,-9.33510962460791,6.50268392313054,0.7555,GCFL,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
-0.033,0.055,-0.136,-0.035,0.091,-0.038,0,-3.2461440410968,-12.7157367511281,9.52690052584655,0.7652,GCFL,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,ML,12450,9122,Great Crested Flycatcher,Tyran huppé
-0.026,0.036,-0.092,-0.028,0.057,-0.032,0,-2.56649103912506,-8.78948504549096,5.86558103955002,0.8026,EAKI,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
0.039,0.053,-0.056,0.035,0.161,0.03,0,3.97704836501578,-5.44608641096037,17.4684968813872,0.8008,EAKI,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
-0.038,0.018,-0.073,-0.038,-0.003,-0.038,0,-3.72870591088005,-7.03991699742073,-0.2995504496627,0.9798,EAKI,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
-0.033,0.037,-0.112,-0.032,0.04,-0.031,0,-3.2461440410968,-10.5955742499643,4.08107741923882,0.8382,EAKI,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,ML,12720,9184,Eastern Kingbird,Tyran tritri
0.04,0.036,-0.031,0.039,0.115,0.038,0,4.08107741923882,-3.05244269239741,12.1873437571938,0.8809,SOVI,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
0.142,0.048,0.049,0.141,0.239,0.14,0,15.2576648537005,5.02203507400281,26.9978536583837,0.9966,SOVI,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
0.006,0.04,-0.082,0.008,0.081,0.01,0,0.601803605406492,-7.87280413036513,8.43708965667604,0.5869,SOVI,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
0.055,0.071,-0.096,0.057,0.192,0.06,0,5.65406146754943,-9.15359839312938,21.16705169649,0.8218,SOVI,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,13390,9922,solitary vireo sp.,Viréo à tête bleue, V. de Cassin ou V. plombé
-0.055,0.023,-0.103,-0.054,-0.009,-0.054,0,-5.35148520465162,-9.78730265184835,-0.895962122711635,0.9873,WAVI,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,13460,9925,Warbling Vireo,Viréo mélodieux
-0.087,0.042,-0.173,-0.087,-0.003,-0.086,0,-8.33229043668478,-15.8862385155377,-0.2995504496627,0.9773,WAVI,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,13460,9925,Warbling Vireo,Viréo mélodieux
0.027,0.024,-0.019,0.027,0.077,0.026,0,2.73678027634894,-1.8820637757194,8.00420763926004,0.889,REVI,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.051,0.052,-0.052,0.05,0.159,0.048,0,5.23228932832038,-5.06711331571105,17.2337946680718,0.8588,REVI,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
-0.027,0.03,-0.083,-0.028,0.036,-0.03,0,-2.66387584756632,-7.96488527798753,3.66558464909237,0.832,REVI,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.019,0.06,-0.091,0.015,0.153,0.009,0,1.91816486174081,-8.69822891007342,16.5324978942738,0.6146,REVI,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,41384,9930,Red-eyed Vireo,Viréo aux yeux rouges
0.069,0.035,0,0.068,0.142,0.068,0,7.14362091483463,0,15.2576648537005,0.9757,BLJA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
-0.019,0.034,-0.084,-0.019,0.051,-0.02,0,-1.8820637757194,-8.05687439048753,5.23228932832038,0.7227,BLJA,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
0.032,0.072,-0.116,0.033,0.177,0.035,0,3.25175053051183,-10.9524776702527,19.3631093127139,0.7072,BLJA,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,I,13640,10862,Blue Jay,Geai bleu
0.03,0.047,-0.057,0.028,0.135,0.025,0,3.04545339535169,-5.54059306334767,14.4536784351315,0.7475,PUMA,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,L,14050,11941,Purple Martin,Hirondelle noire
0.107,0.048,0.013,0.105,0.211,0.103,0,11.2934254479326,1.30848673598092,23.4912355061394,0.9838,PUMA,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,L,14050,11941,Purple Martin,Hirondelle noire
-0.001,0.03,-0.06,-0.001,0.06,-0.001,0,-0.0999500166624978,-5.82354664157513,6.18365465453596,0.5085,PUMA,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,L,14050,11941,Purple Martin,Hirondelle noire
0.009,0.063,-0.116,0.009,0.139,0.008,0,0.904062177386789,-10.9524776702527,14.9124100003605,0.5597,PUMA,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,L,14050,11941,Purple Martin,Hirondelle noire
-0.128,0.074,-0.273,-0.13,0.027,-0.131,0,-12.0146620855356,-23.8907212371066,2.73678027634894,0.9575,TRES,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,14120,11959,Tree Swallow,Hirondelle bicolore
0.011,0.103,-0.201,0.011,0.224,0.011,0,1.10607224447195,-18.2087568446141,25.1071019428362,0.5585,TRES,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,14120,11959,Tree Swallow,Hirondelle bicolore
0.009,0.03,-0.046,0.007,0.075,0.005,0,0.904062177386789,-4.49580378092853,7.78841508846315,0.6177,TRES,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,14120,11959,Tree Swallow,Hirondelle bicolore
0.066,0.05,-0.024,0.063,0.178,0.057,0,6.82267171659934,-2.37142902420907,19.4825321234801,0.9273,TRES,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,O,14120,11959,Tree Swallow,Hirondelle bicolore
-0.207,0.094,-0.408,-0.203,-0.021,-0.196,0,-18.6980350012429,-33.5021121177598,-2.07810354305404,0.9809,NRWS,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,14200,11935,Northern Rough-winged Swallow,Hirondelle à ailes hérissées
-0.374,0.163,-0.751,-0.355,-0.094,-0.322,0,-31.2023088171021,-52.8105577707158,-8.9717237759233,0.9925,NRWS,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,14200,11935,Northern Rough-winged Swallow,Hirondelle à ailes hérissées
-0.071,0.064,-0.223,-0.065,0.041,-0.058,0,-6.85381078724079,-19.9885150705446,4.18521055454795,0.9056,NRWS,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,14200,11935,Northern Rough-winged Swallow,Hirondelle à ailes hérissées
-0.164,0.103,-0.394,-0.159,0.035,-0.152,0,-15.1257978119793,-32.5645943759556,3.56197087996233,0.9568,NRWS,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,14200,11935,Northern Rough-winged Swallow,Hirondelle à ailes hérissées
0.02,0.04,-0.049,0.017,0.113,0.012,0,2.02013400267558,-4.78188703014951,11.9631932948586,0.6961,BARS,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,14250,11995,Barn Swallow,Hirondelle rustique
0.07,0.064,-0.049,0.066,0.213,0.061,0,7.25081812542165,-4.78188703014951,23.7384651243601,0.8908,BARS,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,14250,11995,Barn Swallow,Hirondelle rustique
-0.039,0.028,-0.093,-0.04,0.019,-0.041,0,-3.82492908536333,-8.88064997038595,1.91816486174081,0.9147,BARS,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,14250,11995,Barn Swallow,Hirondelle rustique
-0.053,0.047,-0.142,-0.055,0.048,-0.057,0,-5.16199875177018,-13.2378743514086,4.91706553244706,0.8864,BARS,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,14250,11995,Barn Swallow,Hirondelle rustique
-0.041,0.029,-0.105,-0.04,0.013,-0.038,0,-4.01708700522011,-9.96754774137344,1.30848673598092,0.9397,BCCH,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
-0.018,0.025,-0.069,-0.018,0.032,-0.018,0,-1.78389676416992,-6.6673319921798,3.25175053051183,0.7984,BCCH,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
-0.012,0.031,-0.072,-0.014,0.055,-0.015,0,-1.19282871380695,-6.94691041887943,5.65406146754943,0.6924,BCCH,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
0.049,0.029,-0.003,0.047,0.116,0.044,0,5.02203507400281,-0.2995504496627,12.2995872133255,0.9708,BCCH,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,I,14280,11181,Black-capped Chickadee,Mésange à tête noire
-0.126,0.096,-0.313,-0.128,0.071,-0.13,0,-11.8385153216584,-26.8750087431118,7.35812258683575,0.9094,RBNU,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,I,14410,13237,Red-breasted Nuthatch,Sittelle à poitrine rousse
0.379,0.091,0.212,0.374,0.573,0.366,0,46.0823035743432,23.6147885078503,77.3579817752941,0.9999,WBNU,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,14420,13240,White-breasted Nuthatch,Sittelle à poitrine blanche
0.43,0.08,0.288,0.423,0.612,0.412,0,53.7257523548281,33.3757304123385,84.4115944897134,1,WBNU,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,O,14420,13240,White-breasted Nuthatch,Sittelle à poitrine blanche
-0.003,0.048,-0.098,-0.004,0.097,-0.005,0,-0.2995504496627,-9.33510962460791,10.1860373621011,0.5384,BRCR,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,14450,13267,Brown Creeper,Grimpereau brun
0.01,0.074,-0.129,0.008,0.159,0.006,0,1.00501670841679,-12.1026034454417,17.2337946680718,0.5432,BRCR,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,14450,13267,Brown Creeper,Grimpereau brun
0.005,0.069,-0.121,0.001,0.16,-0.003,0,0.501252085940096,-11.3966040407124,17.351087099181,0.507,BRCR,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,MX,14450,13267,Brown Creeper,Grimpereau brun
0.133,0.088,-0.044,0.132,0.316,0.13,0,14.2249998330894,-4.30460425269533,37.1630255626043,0.9373,BRCR,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,MX,14450,13267,Brown Creeper,Grimpereau brun
-0.111,0.242,-0.364,-0.078,0.074,-0.077,0,-10.5061251070969,-30.5108805257089,7.68068054962199,0.8536,CARW,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,L,14720,13404,Carolina Wren,Troglodyte de Caroline
0.041,0.144,-0.252,0.042,0.328,0.043,0,4.18521055454795,-22.2755261931054,38.8188972289413,0.6332,CARW,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,L,14720,13404,Carolina Wren,Troglodyte de Caroline
0.037,1.392,-0.546,-0.063,0.493,-0.098,0.662,3.76930208381572,-42.0737768619218,63.722052138917,0.3522,CARW,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,L,14720,13404,Carolina Wren,Troglodyte de Caroline
0.119,0.409,-0.735,0.122,0.954,0.123,0,12.6369918288353,-52.0494541025106,159.607321123889,0.6373,CARW,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,L,14720,13404,Carolina Wren,Troglodyte de Caroline
-0.005,0.042,-0.087,-0.006,0.084,-0.007,0,-0.498752080731768,-8.33229043668478,8.76288938088261,0.5642,HOWR,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,ML,14780,13346,House Wren,Troglodyte familier
0.036,0.055,-0.067,0.032,0.16,0.029,0,3.66558464909237,-6.48047986632234,17.351087099181,0.7657,HOWR,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,ML,14780,13346,House Wren,Troglodyte familier
-0.021,0.037,-0.091,-0.022,0.055,-0.024,0,-2.07810354305404,-8.69822891007342,5.65406146754943,0.7435,HOWR,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,ML,14780,13346,House Wren,Troglodyte familier
0.005,0.069,-0.115,-0.002,0.165,-0.011,0,0.501252085940096,-10.8633856093169,17.9393118711391,0.4865,HOWR,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,ML,14780,13346,House Wren,Troglodyte familier
0,0.031,-0.055,-0.002,0.072,-0.006,0,0,-5.35148520465162,7.46553440638136,0.5418,WIWR,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,14830,13380,Pacific/Winter Wren,Troglodyte de Baird ou T. des forêts
-0.03,0.04,-0.103,-0.032,0.059,-0.035,0,-2.95544664514918,-9.78730265184835,6.07752407401589,0.8068,WIWR,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,14830,13380,Pacific/Winter Wren,Troglodyte de Baird ou T. des forêts
-0.044,0.054,-0.145,-0.047,0.079,-0.053,0,-4.30460425269533,-13.4977706889259,8.22043220703148,0.8317,WIWR,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,MX,14830,13380,Pacific/Winter Wren,Troglodyte de Baird ou T. des forêts
0.004,0.1,-0.2,0.002,0.216,-0.001,0,0.400801067734191,-18.1269246922018,24.1102379000672,0.5066,WIWR,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,MX,14830,13380,Pacific/Winter Wren,Troglodyte de Baird ou T. des forêts
0.059,0.034,-0.008,0.059,0.13,0.058,0,6.07752407401589,-0.796808516293934,13.8828383324622,0.9591,GCKI,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
0.065,0.046,-0.025,0.064,0.162,0.062,0,6.71590243841926,-2.46900879716674,17.5860241321,0.9287,GCKI,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
0.109,0.058,-0.003,0.107,0.232,0.105,0,11.5162350341448,-0.2995504496627,26.1119728828329,0.969,GCKI,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
0.186,0.105,-0.025,0.186,0.404,0.184,0,20.442226037763,-2.46900879716674,49.7803946958139,0.9626,GCKI,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,O,14960,13201,Golden-crowned Kinglet,Roitelet à couronne dorée
-0.042,0.036,-0.115,-0.042,0.03,-0.042,0,-4.11302194275155,-10.8633856093169,3.04545339535169,0.8968,RCKI,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
0.028,0.046,-0.062,0.027,0.125,0.026,0,2.8395684421425,-6.01171132089111,13.3148453066826,0.75,RCKI,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
-0.014,0.03,-0.075,-0.014,0.047,-0.014,0,-1.39024557371381,-7.22565136714471,4.81220090796557,0.7034,RCKI,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
0.064,0.022,0.02,0.064,0.108,0.064,0,6.60923987615052,2.02013400267558,11.4047745386468,0.9985,RCKI,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,14970,13202,Ruby-crowned Kinglet,Roitelet à couronne rubis
0.095,0.023,0.051,0.094,0.142,0.093,0,9.96588551261028,5.23228932832038,15.2576648537005,0.9997,BGGN,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,ML,15100,13292,Blue-gray Gnatcatcher,Gobemoucheron gris-bleu
0.101,0.03,0.045,0.1,0.167,0.099,0,10.6276641763424,4.60278599087169,18.1754265308361,0.9973,BGGN,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,ML,15100,13292,Blue-gray Gnatcatcher,Gobemoucheron gris-bleu
-0.007,0.044,-0.097,-0.006,0.079,-0.005,0,-0.697555706676489,-9.24439938667273,8.22043220703148,0.5583,BGGN,2003-2018,all years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,15100,13292,Blue-gray Gnatcatcher,Gobemoucheron gris-bleu
-0.08,0.068,-0.224,-0.077,0.053,-0.074,0,-7.68836536133642,-20.0684865630635,5.4429645119356,0.8994,BGGN,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,NegBinomial,NA,M,15100,13292,Blue-gray Gnatcatcher,Gobemoucheron gris-bleu
0.007,0.059,-0.109,0.006,0.133,0.004,0,0.702455726684859,-10.3269582501765,14.2249998330894,0.5437,GCTH,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,15560,13857,Gray-cheeked Thrush,Grive à joues grises
-0.054,0.068,-0.195,-0.055,0.088,-0.055,0,-5.25678934982017,-17.7165341943982,9.19881220281975,0.828,GCTH,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,15560,13857,Gray-cheeked Thrush,Grive à joues grises
-0.018,0.023,-0.065,-0.018,0.03,-0.018,0,-1.78389676416992,-6.29325366225966,3.04545339535169,0.809,SWTH,2003-2018,all years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
-0.033,0.039,-0.103,-0.035,0.053,-0.038,0,-3.2461440410968,-9.78730265184835,5.4429645119356,0.8424,SWTH,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,NegBinomial,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
-0.036,0.045,-0.125,-0.036,0.057,-0.037,0,-3.53597065168769,-11.7503097415405,5.86558103955002,0.8076,SWTH,2003-2018,all years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
-0.021,0.111,-0.219,-0.029,0.236,-0.04,0,-2.07810354305404,-19.6678281846373,26.617431016688,0.6169,SWTH,2008-2018,10-years,Spring,CMMN,PIBO,PIBO,Poisson,NA,M,15580,13861,Swainson's Thrush,Grive à dos olive
-0.106,0.045,-0.193,-0.107,-0.011,-0.109,0,-10.0575351924076,-17.5518025860892,-1.09397212246313,0.9832,HETH,2003-2018,all years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,15590,13865,Hermit Thrush,Grive solitaire
-0.118,0.048,-0.213,-0.119,-0.018,-0.12,0,-11.1303947385383,-19.1843862783512,-1.78389676416992,0.9897,HETH,2008-2018,10-years,Fall,CMMN,PIBO,PIBO,Poisson,NA,M,15590,13865,Hermit Thrush,Grive solitaire
